,DATE,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max,location,county,state,Event Month,power_outage
18576,2023-06-16,31,22,90,13,11.3,85,13.4,"(39.77577, -82.46485)",Fairfield County,Ohio,,False
18577,2023-06-16,31,51,51,1,5.8,29,0.8,"(40.3236, -82.2687)",Knox County,Ohio,,False
18578,2023-06-16,49,86,101,25,22.3,36,25.1,"(40.75554, -82.577225)",Richland County,Ohio,,False
18579,2023-06-16,62,124,124,26,23.9,44,25.9,"(40.66553, -82.2314)",Ashland County,Ohio,,False
18580,2023-06-16,54,100,102,24,22.5,54,24.3,"(39.840625, -83.37392750000001)",Madison County,Ohio,,False
18581,2023-06-16,56,102,102,26,24.7,54,25.7,"(40.438, -82.360496)",Knox County,Ohio,,False
18582,2023-06-16,58,62,86,3,5.8,54,3.1,"(40.34242, -82.3583)",Knox County,Ohio,,False
18583,2023-06-16,36,30,83,6,5.1,57,5.8,"(39.60792, -82.76911)",Pickaway County,Ohio,,False
18584,2023-06-16,64,87,159,32,27.9,58,31.6,"(33.633684, -96.741045)",Grayson County,Texas,,False
18585,2023-06-16,30,64,70,24,21.4,32,24.1,"(33.1527, -96.32833)",Collin County,Texas,,False
18586,2023-06-16,49,58,117,17,13.0,40,17.0,"(32.65454, -96.096)",Van Zandt County,Texas,,False
18587,2023-06-16,59,76,92,20,17.6,56,19.7,"(33.25998333333333, -96.58287)",Collin County,Texas,,False
18588,2023-06-16,57,87,109,22,21.0,94,21.7,"(33.1132875, -96.673495)",Collin County,Texas,,False
18589,2023-06-16,63,98,99,13,25.1,45,13.1,"(32.9987975, -96.22763)",Hunt County,Texas,,False
18590,2023-06-16,59,86,133,17,26.7,48,17.0,"(33.49274666666667, -97.56465333333334)",Wise County,Texas,,False
18591,2023-06-16,63,81,94,12,9.6,50,12.3,"(33.4332, -96.9411925)",Denton County,Texas,,False
18592,2023-06-16,61,111,121,31,29.1,59,30.8,"(33.398106875, -96.731603125)",Grayson County,Texas,,False
18593,2023-06-16,49,95,95,14,26.5,37,13.8,"(33.500886666666666, -96.63492333333332)",Grayson County,Texas,,False
18594,2023-06-16,50,97,97,30,26.6,64,30.2,"(33.407376666666664, -96.90765333333331)",Denton County,Texas,,False
18595,2023-06-16,52,93,93,4,12.5,36,3.6,"(33.351029999999994, -96.280085)",Fannin County,Texas,,False
18596,2023-06-16,60,77,133,32,27.6,45,31.7,"(33.648100588235295, -96.99639)",Cooke County,Texas,,False
18597,2023-06-16,65,109,127,23,28.2,60,23.2,"(33.4708475, -96.82749)",Grayson County,Texas,,False
18598,2023-06-16,51,88,98,32,28.1,35,32.1,"(33.622185, -96.633025)",Grayson County,Texas,,False
18599,2023-06-16,56,88,107,31,28.5,56,30.7,"(33.36359, -96.68643333333334)",Grayson County,Texas,,False
18600,2023-06-16,49,84,92,24,21.6,42,24.4,"(33.3856, -96.50735)",Collin County,Texas,,False
18601,2023-06-16,65,115,146,23,21.3,71,22.8,"(33.085265, -96.322445)",Collin County,Texas,,False
18602,2023-06-16,55,63,111,13,10.3,47,13.3,"(33.40385, -96.47161)",Collin County,Texas,,False
18603,2023-06-16,57,102,130,31,25.0,47,30.7,"(33.4859625, -96.4495375)",Grayson County,Texas,,False
18604,2023-06-16,49,86,121,29,23.8,45,29.4,"(33.42143, -96.406515)",Grayson County,Texas,,False
18605,2023-06-16,51,86,109,26,24.1,46,25.9,"(33.246430000000004, -96.329625)",Collin County,Texas,,False
18606,2023-06-16,58,92,135,32,28.4,76,32.1,"(33.06704909090909, -96.44982545454543)",Collin County,Texas,,False
18607,2023-06-16,48,84,112,28,26.4,44,28.0,"(33.661254, -97.01184)",Cooke County,Texas,,False
18608,2023-06-16,74,117,127,32,29.1,64,31.6,"(33.529515, -96.62982653846151)",Grayson County,Texas,,False
18609,2023-06-16,59,88,88,17,25.5,39,16.5,"(33.371088, -96.536936)",Collin County,Texas,,False
18610,2023-06-16,63,96,106,30,27.6,58,29.8,"(33.449667500000004, -97.0171975)",Denton County,Texas,,False
18611,2023-06-16,48,92,92,2,26.9,52,2.0,"(33.09246, -96.44935)",Collin County,Texas,,False
18612,2023-06-16,29,80,80,4,24.9,45,3.5,"(33.10007, -96.45286)",Collin County,Texas,,False
18613,2023-06-16,22,50,75,30,26.0,28,29.5,"(32.83781, -96.14325)",Hunt County,Texas,,False
18614,2023-06-16,49,67,72,13,10.4,30,13.4,"(33.56007, -96.94155)",Grayson County,Texas,,False
18615,2023-06-16,67,140,140,4,28.2,48,3.9,"(33.63673, -97.186025)",Cooke County,Texas,,False
18616,2023-06-16,69,136,156,32,28.6,61,31.8,"(33.43326705882353, -96.39444235294116)",Grayson County,Texas,,False
18617,2023-06-16,54,86,107,23,24.9,70,22.6,"(33.294455, -96.78782)",Collin County,Texas,,False
18618,2023-06-16,55,82,86,22,21.2,45,21.8,"(33.2223775, -96.43089)",Collin County,Texas,,False
18619,2023-06-16,42,81,106,13,25.4,88,13.1,"(33.1253, -96.67492)",Collin County,Texas,,False
18620,2023-06-16,29,30,95,31,27.5,35,31.2,"(33.557415000000006, -97.39515)",Cooke County,Texas,,False
18621,2023-06-16,62,95,95,25,22.1,58,24.9,"(33.040009999999995, -96.369325)",Collin County,Texas,,False
18622,2023-06-16,39,85,107,32,26.1,40,32.3,"(33.555170000000004, -97.45683)",Cooke County,Texas,,False
18623,2023-06-16,46,83,93,15,24.6,36,14.8,"(33.18412333333333, -96.25880666666669)",Collin County,Texas,,False
18624,2023-06-16,40,69,115,31,28.2,43,30.5,"(33.08647666666666, -96.10357666666668)",Hunt County,Texas,,False
18625,2023-06-16,47,115,115,5,21.7,48,5.0,"(33.07736, -96.23655)",Hunt County,Texas,,False
18626,2023-06-16,73,114,148,31,28.4,66,30.8,"(33.35689851851852, -96.53444925925926)",Collin County,Texas,,False
18627,2023-06-16,45,67,108,21,29.2,58,20.5,"(33.27321, -96.53895)",Collin County,Texas,,False
18628,2023-06-16,66,91,150,32,28.5,63,32.4,"(32.984688695652174, -96.16876391304348)",Hunt County,Texas,,False
18629,2023-06-16,39,66,66,2,8.7,33,2.4,"(32.8593, -96.33947)",Rockwall County,Texas,,False
18630,2023-06-16,77,134,134,30,26.0,61,29.6,"(33.526875454545454, -96.74026)",Grayson County,Texas,,False
18631,2023-06-16,56,92,95,23,24.4,46,22.7,"(33.513765, -96.697615)",Grayson County,Texas,,False
18632,2023-06-16,69,133,133,14,26.7,47,14.2,"(33.5713325, -96.5728025)",Grayson County,Texas,,False
18633,2023-06-16,61,87,121,14,25.2,49,14.1,"(33.443154, -96.50565)",Grayson County,Texas,,False
18634,2023-06-16,57,86,128,24,23.2,59,24.4,"(33.08945833333333, -96.285405)",Hunt County,Texas,,False
18635,2023-06-16,50,83,118,15,18.7,87,14.8,"(33.09546, -96.60357)",Collin County,Texas,,False
18636,2023-06-16,33,61,67,30,26.3,25,29.8,"(32.82324, -96.12568)",Hunt County,Texas,,False
18637,2023-06-16,46,75,93,15,25.0,36,14.5,"(33.565353333333334, -96.80035333333336)",Grayson County,Texas,,False
18638,2023-06-16,46,80,90,17,27.7,33,17.1,"(33.561218, -97.320532)",Cooke County,Texas,,False
18639,2023-06-16,47,80,128,31,29.1,67,31.3,"(33.2959775, -96.5630875)",Collin County,Texas,,False
18640,2023-06-16,58,90,90,14,20.7,41,13.9,"(33.543462500000004, -96.832405)",Grayson County,Texas,,False
18641,2023-06-16,52,82,121,27,24.6,81,26.5,"(33.23441, -96.65099)",Collin County,Texas,,False
18642,2023-06-16,52,93,128,32,28.9,55,31.9,"(32.892106, -96.11536333333332)",Hunt County,Texas,,False
18643,2023-06-16,47,59,147,32,27.9,51,31.6,"(33.590336666666666, -97.35518666666668)",Cooke County,Texas,,False
18644,2023-06-16,40,64,123,23,20.4,59,22.8,"(32.994155, -96.339235)",Rockwall County,Texas,,False
18645,2023-06-16,62,111,111,20,24.2,50,19.9,"(33.30439125, -96.95911375)",Denton County,Texas,,False
18646,2023-06-16,63,103,158,31,29.9,84,30.8,"(33.40611105263158, -96.98009368421052)",Denton County,Texas,,False
18647,2023-06-16,73,96,130,23,29.5,63,22.7,"(33.413575, -96.67220333333334)",Grayson County,Texas,,False
18648,2023-06-16,64,105,144,17,25.2,104,17.0,"(33.30860714285715, -96.7957457142857)",Collin County,Texas,,False
18649,2023-06-16,56,93,134,15,26.0,51,14.9,"(33.6005675, -96.765505)",Grayson County,Texas,,False
18650,2023-06-16,62,90,94,32,25.2,35,31.7,"(33.55227, -96.74993)",Grayson County,Texas,,False
18651,2023-06-16,51,92,98,28,24.4,39,27.6,"(33.548495, -97.19541)",Cooke County,Texas,,False
18652,2023-06-16,59,80,86,20,17.6,50,9.4,"(33.35685, -97.03106)",Denton County,Texas,,False
18653,2023-06-16,45,94,94,4,27.8,33,3.9,"(33.25999, -96.14612)",Hunt County,Texas,,False
18654,2023-06-16,53,86,153,29,26.2,55,28.7,"(33.4518375, -96.5882275)",Grayson County,Texas,,False
18655,2023-06-16,40,73,77,29,25.8,29,29.4,"(33.46941, -97.477635)",Cooke County,Texas,,False
18656,2023-06-16,43,78,125,29,23.2,48,28.8,"(33.59265, -97.22697)",Cooke County,Texas,,False
18657,2023-06-16,56,121,121,26,25.1,78,26.2,"(33.294175, -96.715255)",Collin County,Texas,,False
18658,2023-06-16,53,86,119,27,24.0,48,28.6,"(33.58808666666667, -97.21933)",Cooke County,Texas,,False
18659,2023-06-16,65,100,100,17,28.1,33,16.9,"(33.07233, -96.05318333333332)",Hunt County,Texas,,False
18660,2023-06-16,41,52,95,31,27.2,36,30.9,"(33.240743333333334, -96.3519)",Collin County,Texas,,False
18661,2023-06-16,56,95,95,3,9.8,44,2.6,"(33.50813, -96.90719)",Grayson County,Texas,,False
18662,2023-06-16,69,98,134,27,23.7,62,26.5,"(33.460298571428574, -96.74342)",Grayson County,Texas,,False
18663,2023-06-16,62,92,92,4,12.2,33,3.7,"(33.65883, -96.90671)",Grayson County,Texas,,False
18664,2023-06-16,66,103,104,18,28.5,69,25.3,"(33.2817075, -96.6521275)",Collin County,Texas,,False
18665,2023-06-16,70,116,132,32,28.0,51,31.9,"(33.621544615384614, -96.94596641025642)",Grayson County,Texas,,False
18666,2023-06-16,46,91,94,18,24.4,87,17.5,"(33.20458, -96.83404)",Collin County,Texas,,False
18667,2023-06-16,32,74,97,31,27.0,35,30.9,"(33.59694, -96.52299)",Grayson County,Texas,,False
18668,2023-06-16,60,93,99,22,27.0,51,21.6,"(33.36704, -96.61314)",Grayson County,Texas,,False
18669,2023-06-16,47,88,130,25,26.6,83,25.4,"(33.27328333333333, -96.65961)",Collin County,Texas,,False
18670,2023-06-16,62,86,131,28,28.2,58,30.5,"(33.022632307692305, -96.23399)",Hunt County,Texas,,False
18671,2023-06-16,29,30,98,31,26.9,36,30.7,"(33.53337, -97.44101)",Cooke County,Texas,,False
18672,2023-06-16,47,86,94,12,21.2,45,11.6,"(33.463390000000004, -96.883125)",Grayson County,Texas,,False
18673,2023-06-16,50,76,105,21,18.5,56,20.7,"(33.292226666666664, -96.62266)",Collin County,Texas,,False
18674,2023-06-16,31,71,112,29,25.1,64,28.5,"(33.38323, -97.08389)",Denton County,Texas,,False
18675,2023-06-16,70,118,134,25,28.6,89,24.7,"(33.30316, -96.71481105263156)",Collin County,Texas,,False
18676,2023-06-16,56,92,105,33,28.6,37,32.5,"(33.347134545454544, -96.30949272727274)",Fannin County,Texas,,False
18677,2023-06-16,66,120,131,33,30.3,67,32.5,"(33.14685909090909, -96.32342)",Collin County,Texas,,False
18678,2023-06-16,55,85,107,24,21.1,50,23.6,"(33.45275, -97.16021)",Denton County,Texas,,False
18679,2023-06-16,60,98,146,32,28.2,71,31.7,"(33.55954307692308, -97.20595307692308)",Cooke County,Texas,,False
18680,2023-06-16,45,77,88,22,24.5,45,22.0,"(33.265285, -96.36801)",Collin County,Texas,,False
18681,2023-06-16,57,91,108,31,26.6,66,30.5,"(33.15878166666667, -96.51415833333334)",Collin County,Texas,,False
18682,2023-06-16,63,92,131,27,23.9,58,26.8,"(33.076252, -96.277133)",Hunt County,Texas,,False
18683,2023-06-16,55,94,126,29,25.6,52,28.9,"(33.501684, -97.233538)",Cooke County,Texas,,False
18684,2023-06-16,62,104,104,27,23.8,49,26.9,"(33.393840000000004, -96.97849)",Denton County,Texas,,False
18685,2023-06-16,65,97,97,31,28.1,52,30.5,"(33.263508333333334, -96.51537611111112)",Collin County,Texas,,False
18686,2023-06-16,71,146,146,32,30.1,68,31.9,"(33.07150096774193, -96.34477258064516)",Collin County,Texas,,False
18687,2023-06-16,47,54,95,11,20.5,47,11.3,"(32.99878, -96.33992)",Rockwall County,Texas,,False
18688,2023-06-16,63,154,154,31,27.7,59,31.3,"(33.560725454545455, -96.60103636363635)",Grayson County,Texas,,False
18689,2023-06-16,41,77,88,28,24.9,35,28.0,"(32.84429, -96.2021)",Hunt County,Texas,,False
18690,2023-06-16,60,92,92,3,10.2,40,2.9,"(33.31347, -96.39605)",Collin County,Texas,,False
18691,2023-06-16,62,84,86,17,15.5,55,1.7,"(33.22803, -96.65512)",Collin County,Texas,,False
18692,2023-06-16,66,110,121,28,29.7,93,32.0,"(33.4134776, -97.2879252)",Denton County,Texas,,False
18693,2023-06-16,64,133,133,33,28.6,46,32.5,"(33.536048666666666, -97.31762066666668)",Cooke County,Texas,,False
18694,2023-06-16,62,143,143,15,24.9,58,15.1,"(33.62374333333333, -96.91500666666668)",Grayson County,Texas,,False
18695,2023-06-16,60,79,123,9,25.8,73,9.3,"(33.32937, -96.77861)",Collin County,Texas,,False
18696,2023-06-16,49,88,139,31,30.2,73,31.4,"(33.25803857142857, -96.56058)",Collin County,Texas,,False
18697,2023-06-16,56,86,94,10,27.4,51,10.3,"(33.24433, -96.55009)",Collin County,Texas,,False
18698,2023-06-16,55,93,149,31,27.4,59,31.2,"(32.973023999999995, -96.098895)",Hunt County,Texas,,False
18699,2023-06-16,51,66,86,17,23.2,30,15.8,"(33.6751, -96.7702)",Grayson County,Texas,,False
18700,2023-06-16,47,86,86,24,24.3,36,24.3,"(33.5305, -96.77936)",Grayson County,Texas,,False
18701,2023-06-16,55,78,104,32,25.3,37,31.5,"(33.202485, -96.627855)",Collin County,Texas,,False
18702,2023-06-16,71,125,125,20,19.6,115,20.3,"(33.199548, -96.807322)",Collin County,Texas,,False
18703,2023-06-16,48,86,86,4,15.8,48,3.5,"(32.981565, -96.4104)",Rockwall County,Texas,,False
18704,2023-06-16,21,27,72,28,24.6,27,28.3,"(33.64445, -96.78536)",Grayson County,Texas,,False
18705,2023-06-16,66,105,150,16,26.9,53,16.0,"(33.547754999999995, -96.521185)",Grayson County,Texas,,False
18706,2023-06-16,52,79,96,31,28.5,46,30.8,"(33.400081666666665, -97.22642166666668)",Denton County,Texas,,False
18707,2023-06-16,50,96,96,3,22.7,41,3.0,"(33.44895, -96.60229666666667)",Grayson County,Texas,,False
18708,2023-06-16,64,93,155,32,28.7,58,32.0,"(33.649902608695655, -97.08918043478262)",Cooke County,Texas,,False
18709,2023-06-16,27,27,80,28,22.6,32,27.9,"(33.49932, -96.5229)",Grayson County,Texas,,False
18710,2023-06-16,64,123,130,32,27.9,51,31.7,"(33.51218444444444, -96.49635)",Grayson County,Texas,,False
18711,2023-06-16,62,91,122,22,26.2,91,21.7,"(33.243788, -96.66837)",Collin County,Texas,,False
18712,2023-06-16,73,98,139,17,13.1,46,17.2,"(33.70669, -97.18373)",Cooke County,Texas,,False
18713,2023-06-16,46,77,118,31,24.7,47,30.6,"(33.5656175, -96.7886725)",Grayson County,Texas,,False
18714,2023-06-16,36,70,92,27,25.6,33,27.3,"(33.624365, -96.893895)",Grayson County,Texas,,False
18715,2023-06-16,59,85,128,30,23.9,65,29.6,"(33.438596, -97.008142)",Denton County,Texas,,False
18716,2023-06-16,67,129,140,28,25.7,56,28.3,"(33.44121, -96.444612)",Grayson County,Texas,,False
18717,2023-06-16,72,132,145,33,28.8,50,32.6,"(33.24589409090909, -96.22006636363636)",Fannin County,Texas,,False
18718,2023-06-16,55,79,90,20,17.7,73,20.1,"(33.14028, -96.66385)",Collin County,Texas,,False
18719,2023-06-16,59,86,102,32,27.9,39,31.6,"(33.565745, -96.6029375)",Grayson County,Texas,,False
18720,2023-06-16,78,117,132,25,29.9,64,25.4,"(33.42642666666667, -96.69534777777778)",Grayson County,Texas,,False
18721,2023-06-16,47,79,97,13,26.4,45,12.8,"(33.401716666666665, -96.50670666666667)",Collin County,Texas,,False
18722,2023-06-16,39,62,69,6,11.8,25,6.0,"(32.64818, -96.16259)",Kaufman County,Texas,,False
18723,2023-06-16,78,143,143,13,23.1,64,13.3,"(33.51924333333333, -96.91754)",Grayson County,Texas,,False
18724,2023-06-16,70,82,122,33,28.5,66,32.5,"(33.205482857142854, -96.4281757142857)",Collin County,Texas,,False
18725,2023-06-16,56,86,86,4,12.1,32,3.6,"(33.66063, -96.968)",Grayson County,Texas,,False
18726,2023-06-16,72,110,110,30,30.1,50,29.9,"(33.51754875, -96.81439375)",Grayson County,Texas,,False
18727,2023-06-16,49,63,80,13,9.9,35,12.7,"(33.52375, -97.04303)",Cooke County,Texas,,False
18728,2023-06-16,52,97,97,3,22.3,42,2.9,"(33.53233, -96.82723)",Grayson County,Texas,,False
18729,2023-06-16,62,82,101,26,29.5,43,26.4,"(33.522705, -97.1527225)",Cooke County,Texas,,False
18730,2023-06-16,47,85,97,19,24.4,58,18.7,"(33.338705000000004, -96.97091)",Denton County,Texas,,False
18731,2023-06-16,47,68,78,18,15.7,48,17.5,"(33.18237, -96.57673)",Collin County,Texas,,False
18732,2023-06-16,48,96,115,30,25.3,50,30.0,"(39.8664, -83.3694425)",Madison County,Ohio,,False
18733,2023-06-16,35,61,62,26,22.8,21,25.8,"(39.97651, -83.10525)",Franklin County,Ohio,,False
18734,2023-06-16,37,71,71,1,16.8,53,0.9,"(40.28185, -83.81694)",Logan County,Ohio,,False
18735,2023-06-16,33,86,86,6,17.5,32,5.7,"(39.83738, -83.24509)",Madison County,Ohio,,False
18736,2023-06-16,32,36,85,27,23.4,46,27.2,"(38.32517, -76.64427)",Saint Mary's County,Maryland,,False
18737,2023-06-16,61,92,123,14,22.4,45,13.6,"(38.37182, -77.76462)",Fauquier County,Virginia,,False
18738,2023-06-16,42,77,77,3,25.2,27,2.7,"(38.07257, -76.57565)",Northumberland County,Virginia,,False
18739,2023-06-16,61,88,96,19,22.2,77,12.0,"(38.79354, -77.41772)",Prince William County,Virginia,,False
18740,2023-06-16,43,66,85,11,19.1,37,11.1,"(38.46718, -77.65537)",Fauquier County,Virginia,,False
18741,2023-06-16,27,24,75,14,11.3,26,14.2,"(37.976, -76.91015)",Essex County,Virginia,,False
18742,2023-06-16,56,66,86,6,11.2,30,14.1,"(38.87745, -77.95291)",Fauquier County,Virginia,,False
18743,2023-06-16,59,81,92,14,10.8,34,13.5,"(38.34382333333333, -77.67794333333333)",Spotsylvania County,Virginia,,False
18744,2023-06-16,52,68,73,10,8.5,34,10.3,"(38.45685, -76.35012)",Calvert County,Maryland,,False
18745,2023-06-16,38,37,81,11,8.9,34,11.0,"(39.09358, -104.55439)",El Paso County,Colorado,,False
18746,2023-06-16,41,78,82,14,20.8,28,13.7,"(40.39768, -103.99789)",Morgan County,Colorado,,False
18747,2023-06-16,24,24,95,22,16.8,40,21.8,"(40.34676, -104.35376)",Weld County,Colorado,,False
18748,2023-06-16,33,25,80,7,10.8,27,6.5,"(40.30058, -103.79958)",Morgan County,Colorado,,False
18749,2023-06-16,77,106,117,10,8.6,53,10.0,"(39.136, -104.49332)",Elbert County,Colorado,,False
18750,2023-06-16,74,95,118,20,29.1,47,20.0,"(39.1219475, -104.68710416666666)",El Paso County,Colorado,,False
18751,2023-06-16,54,77,85,26,24.2,43,25.7,"(40.2151525, -104.385215)",Weld County,Colorado,,False
18752,2023-06-16,46,79,80,12,22.0,31,12.0,"(39.1776, -103.965755)",Lincoln County,Colorado,,False
18753,2023-06-16,45,85,85,26,23.1,30,26.0,"(40.07542, -103.626365)",Morgan County,Colorado,,False
18754,2023-06-16,43,58,68,14,10.8,24,13.5,"(40.27395, -103.85765)",Morgan County,Colorado,,False
18755,2023-06-16,59,86,87,26,23.5,32,25.6,"(40.45255, -104.3482)",Weld County,Colorado,,False
18756,2023-06-16,75,140,140,30,28.3,48,27.5,"(39.22359135135135, -103.9434937837838)",Lincoln County,Colorado,,False
18757,2023-06-16,40,69,84,27,23.7,29,26.6,"(38.97311, -104.24912)",El Paso County,Colorado,,False
18758,2023-06-16,62,83,95,13,10.4,34,13.2,"(38.9969, -104.22209)",El Paso County,Colorado,,False
18759,2023-06-16,48,83,95,27,24.0,33,26.8,"(39.25203, -105.30383)",Douglas County,Colorado,,False
18760,2023-06-16,49,71,107,13,23.1,38,13.1,"(39.169435, -103.894445)",Lincoln County,Colorado,,False
18761,2023-06-16,37,30,84,14,10.7,29,13.7,"(38.98532, -104.19891)",El Paso County,Colorado,,False
18762,2023-06-16,67,102,133,29,29.9,51,28.6,"(33.60601047619048, -96.6866776190476)",Grayson County,Texas,,False
18763,2023-06-16,66,93,125,31,25.9,48,30.8,"(33.206058695652175, -96.16479130434782)",Hunt County,Texas,,False
18764,2023-06-16,59,76,81,10,6.8,28,6.1,"(33.77661, -96.57343)",Grayson County,Texas,,False
18765,2023-06-16,58,77,119,19,18.4,66,19.4,"(33.28169, -96.620078)",Collin County,Texas,,False
18766,2023-06-16,43,87,93,27,23.3,45,27.4,"(32.97079, -96.29444)",Rockwall County,Texas,,False
18767,2023-06-16,64,118,118,20,19.3,76,19.9,"(33.3867, -96.68359428571428)",Grayson County,Texas,,False
18768,2023-06-16,65,95,105,11,21.5,58,10.9,"(33.458130000000004, -96.61693333333334)",Grayson County,Texas,,False
18769,2023-06-16,67,90,97,13,10.2,76,12.6,"(33.346785, -96.38029)",Fannin County,Texas,,False
18770,2023-06-16,59,91,132,20,25.0,61,20.3,"(33.56814, -96.65246)",Grayson County,Texas,,False
18771,2023-06-16,43,97,97,28,22.3,37,28.1,"(32.928495, -96.051865)",Hunt County,Texas,,False
18772,2023-06-16,49,64,69,10,6.8,23,10.4,"(33.76506, -96.45274)",Grayson County,Texas,,False
18773,2023-06-16,50,78,95,16,27.3,43,15.9,"(33.614035, -96.898855)",Grayson County,Texas,,False
18774,2023-06-16,50,94,129,27,27.2,47,27.2,"(33.75657, -96.89172)",Grayson County,Texas,,False
18775,2023-06-16,73,86,124,10,8.8,80,10.3,"(33.416485, -96.47099)",Collin County,Texas,,False
18776,2023-06-16,67,103,129,20,26.0,64,20.2,"(33.120568181818186, -96.27625545454543)",Hunt County,Texas,,False
18777,2023-06-16,67,92,119,20,26.2,62,14.3,"(33.59713, -96.7299675)",Grayson County,Texas,,False
18778,2023-06-16,51,82,86,9,18.3,64,8.9,"(33.02609, -96.46921)",Collin County,Texas,,False
18779,2023-06-16,63,94,135,29,28.1,80,29.3,"(33.52285555555555, -96.57280666666666)",Grayson County,Texas,,False
18780,2023-06-16,55,84,90,10,19.5,126,11.3,"(33.208036666666665, -96.69299166666669)",Collin County,Texas,,False
18781,2023-06-16,63,107,130,21,27.2,63,20.6,"(33.44755333333333, -96.42796)",Grayson County,Texas,,False
18782,2023-06-16,75,130,131,31,27.6,51,31.4,"(33.70446375, -97.13202708333334)",Cooke County,Texas,,False
18783,2023-06-16,32,34,95,31,27.5,33,30.9,"(33.64272, -97.45885)",Montague County,Texas,,False
18784,2023-06-16,53,77,128,27,26.0,59,26.8,"(33.52473333333334, -96.55635)",Grayson County,Texas,,False
18785,2023-06-16,56,100,100,14,23.7,51,14.2,"(33.556015, -96.668115)",Grayson County,Texas,,False
18786,2023-06-16,61,84,122,14,26.3,57,13.9,"(32.88306, -96.31153)",Rockwall County,Texas,,False
18787,2023-06-16,62,85,98,9,15.5,70,9.4,"(33.41974, -96.8046)",Grayson County,Texas,,False
18788,2023-06-16,63,125,125,30,26.3,81,29.7,"(33.01267947368421, -96.17747578947368)",Hunt County,Texas,,False
